id,title,description,"item group id",link,"product type",fb_product_category,"image link",condition,availability,price,"sale price",brand,"additional image link","identifier exists"
3454,"Redragon Invader Mouse | M719 | Wired USB Gaming Mouse | with 7 Programmable Buttons | 10000 DPI / RGB | Lighting for Windows | Mac PC","Redragon Invader Mouse:  The Redragon Invader Mouse is a gaming mouse designed to provide high precision and accuracy to gamers. It boasts a high-precision optical sensor that can be adjusted up to 10,000 DPI . Providing gamers with the ability to customize their sensitivity for accurate and precise movements. The Invader Mouse's design is sleek and ergonomic, with a comfortable grip that is perfect for extended gaming sessions.  It features six programmable buttons. That can be customized to perform various in-game functions, providing users with added convenience and flexibility. The mouse also comes equipped with RGB lighting, which can be customized to match the user's gaming setup. Its durable construction and high-quality materials ensure it can withstand the rigors of intense gaming sessions.  Features:  One unique feature of the Invader Mouse is its weight tuning system, which allows users to adjust the mouse's weight to their preference for a more customized gaming experience. This system features eight adjustable weights, providing users with the ability to fine-tune the mouse's balance and feel.  About:  Overall, the Redragon Invader Mouse is an excellent choice for gamers looking for a customizable and precise gaming mouse. With its precision, comfort, customization options, and weight tuning system, it is an ideal investment for serious gamers looking to gain an edge in their gaming experience.",3454,https://esquare.store/product/redragon-invader-mouse-m719-wired-usb-gaming-mouse-with-7-programmable-buttons-10000-dpi-rgb-lighting-for-windows-mac-pc/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/11-1.jpg,new,"in stock","3225.00  PKR","3225.00  PKR",Esquare,,no
3453,"Redragon Inquisitor 2 Mouse | Computer Mouse | M716A | Gaming Mouse | 7200 DPI | USB | 2 Million Clicks |  Black","Redragon Inquisitor 2 Mouse  The Redragon Inquisitor 2 Mouse is a budget-friendly gaming mouse that delivers solid performance and features. It boasts a high-precision optical sensor that can be adjusted up to 7200 DPI, providing gamers with the ability to customize their sensitivity for accurate and precise movements.The Inquisitor 2 Mouse's design is simple and sleek, with a comfortable grip that is perfect for extended gaming sessions. It features six programmable buttons that can be customized to perform various in-game functions, providing users with added convenience and flexibility.The mouse also comes equipped with RGB lighting, which can be customized to match the user's gaming setup. Its durable construction and high-quality materials ensure it can withstand the rigors of intense gaming sessions.     	On the fly DPI adjustment   	3 memory modes   	Grip-Enhanced Scroll Wheel   	2 Programmable side buttons   	2 Million clicks durability    Specifications     	Adjustable DPI: 800/1200/1600/2400/7200DPI   	10G acceleration   	1000Hz polling rate   	Durable Teflon feet pads   	Drivers: Macro assigning, Button programming, Lighting adjustments    Overveiw:  Overall, the Redragon Inquisitor 2 Mouse is an excellent choice for budget-conscious gamers looking for a solid, reliable gaming mouse. With its precision, comfort, and customization options, it is an ideal investment for casual gamers or those just starting in the world of gaming.",3453,https://esquare.store/product/redragon-inquisitor-2-mouse-computer-mouse-m716a-gaming-mouse-7200-dpi-usb-2-million-clicks-black/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/12235ad0e5.webp,new,"in stock","3249.00  PKR","3249.00  PKR",Esquare,,no
3448,"Redragon INVADER Mouse | M719 | Wired Gaming Mouse | 1 Year Local Warranty","Redragon INVADER Mouse  Redragon INVADER Mouse is a gaming mouse designed for precision and comfort. It features a high-precision optical sensor with adjustable DPI settings up to 10,000, as well as customizable RGB lighting and programmable buttons. The mouse also has a durable construction with a textured grip and Teflon feet for smooth movement. Overall, the Redragon INVADER Mouse is a solid choice for gamers looking for a reliable and customizable mouse.      Features:     	DPI adjust freely by ±100 from 100 to 10000.   	Professional gaming mouse with 7 programmable buttons and switches enable superior productivity and efficiency to meet all your gaming needs.   	Powerful drive: Assign customized action to most buttons to achieve combo keys. Click times and delay times of key can be set. Records up to 59 actions and trigger with one click.   	7 RGB Lighting Effects: Breathing, Rainbow, Full lighted, Wave, Go without Trace, Reactive, Flash. Redragon RGB   	Lighting with 16.8 million customizable color options and create a mouse unlike any other.   	Compatible: Windows 2000/ME/XP/03/VISTA/7/8/10 system for programmable using and Mac OS for normal using.      Specification:     	Customize DPI Switch mode 1:500/1000/2000/3000/5000 adjusted via the buttons of the mouse   	Customize DPI Switch mode 2: DPI can be adjusted freely by ±100 from 100 to 10000 via programming software   	Polling Rate: Up to 1000 Hz; switchable: 125HZ/250HZ/500HZ/1000HZ (Default 500HZ)   	Buttons: 8 buttons (including a rapid fire button)   	Tracking System: Optical   	Interface: USB 2.0 full speed. 3.0   	Size: 6.3 x 4.3 x 2 inches   	USB Length: 1.8M braided-fiber cable",3448,https://esquare.store/product/redragon-invader-mouse-m719-wired-gaming-mouse-1-year-local-warranty/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/61KUM128fHL._AC_SX569_.jpg,new,"in stock","3213.00  PKR","3213.00  PKR",Esquare,,no
3445,"REDRAGON DAGGER 2 Mouse | M715 | RGB | HIGH-PRECISION GAMING MOUSE | 8 PROGRAMMABLE BUTTONS |5000 DPI","REDRAGON DAGGER 2 Mouse  Wired Gaming Mouse    Built for PC Gamers – Ergonomic Redragon M715-RGB “DAGGER” RGB Backlit Gaming Mouse 5000 DPI (user adjustable 500/1000/2000/3000/5000 DPI), *Up to 10000 DPI via software, 125-1000 Hz polling rate (user adjustable), 20G acceleration. The High-Precision Sensor delivers Pinpoint Accuracy while the Gaming Grade Micro Switches ensure longevity, greater durability and extreme responsiveness, giving you an even greater edge over your competition.    LED RGB Backlight MMO Programmable Pc Gaming Mouse    8 MMO user programmable buttons, 5 Memory Profiles each with distinct LED color option for quick identification. Over 16 million RGB LED color options and Breathing Effects. (Backlight can be disabled) The Redragon M715-RGB Gaming Mouse offers you total personalization.    Ergonomic Gamer Mouse Design    The ergonomic shape of the Redragon M715-RGB PC Gaming Mouse fits naturally in your hand, reduces stress while delivering superior productivity and efficiency. Giving eSports Pros an extremely comfortable gaming experience even during the most testing marathon gaming sessions like league of legends, steam, PUGB, Overwatch, Call of Duty or other First-Person Shooter.    HIGH-END PC GAMING MOUSE FEATURES    The Redragon M715-RGB Mouse features; Anti-Skid Scroll Wheel, Perfect balanced Aluminum Base with Durable smooth TEFLON feet pads for ultimate gaming control. 8 programmable buttons. Total 9 buttons. The Mouse works great with Redragon Gaming Keyboards. Comes with 6 foot, 3mm strong high-speed braided fiber cable and a gold-plated corrosion free USB connector for a reliable connection    PC GAMING MOUSE COMPATIBILITY    Windows 10, Windows 8, Windows 7, Windows Vista, or Windows XP, Limited Mac OS keyboard support    Specification:     	8 optimized programmable buttons (Total 9 buttons)   	Anti-skid Scroll Wheel   	up to 5000 DPI (500/1000/2000/3000/5000 DPI User adjustable)   	7 RGB color modes, lighting, and breathing effects   	Adjustable 125/250/500/1000Hz polling rate   	20g acceleration   	Perfectly weight balanced Aluminium Base with durable smooth TEFLON feet pads   	6 foot, 3mm b high-speed braided fiber cable and with magnet low pass filter to reduce electromagnetic interference   	Gold-plated corrosion free USB connector for a reliable connection   	Product dimensions 5.1×2.85×1.62in, Product weight: 10.3oz   	System Requirements PC with USB port Windows 10, Windows 8, Windows 7, Windows Vista and Windows XP    Packing Content:     	M715-RGB Dagger Gaming Mouse   	user manual and driver CD",3445,https://esquare.store/product/redragon-dagger-2-mouse-m715-rgb-high-precision-gaming-mouse-8-programmable-buttons-5000-dpi/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/12235ad0e5.webp,new,"in stock","4684.00  PKR","4684.00  PKR",Esquare,,no
3443,"Redragon COBRA FPS Mouse | M711 | Cobra Gaming Mouse | with 16.8 Million RGB Color Backlit | 12,000 DPI Adjustable | Comfortable Grip | 7","Redragon COBRA FPS Mouse  Redragon COBRA FPS Mouse is a gaming mouse specifically designed for FPS (first-person shooter) games. It features a high-precision optical sensor that can be adjusted up to 12,000 DPI . Providing gamers with the ability to customize their sensitivity for maximum accuracy. The Mouse also boasts an ergonomic design, featuring textured grips and a lightweight construction that allows for comfortable extended use. The mouse's six programmable buttons can be customized to perform various in-game functions. Providing users with added convenience and flexibility. The Mouse also comes equipped with RGB lighting, which can be customized to match the user's gaming setup. Its durable construction and high-quality materials ensure it can withstand the rigors of intense gaming sessions.  Overveiw:  Overall, the Redragon COBRA FPS Mouse is an excellent choice for gamers looking for a high-performance. Customizable mouse specifically designed for FPS games. With its precision, comfort, and customization options . It is an ideal investment for serious gamers looking to gain an edge in their gaming experience.      About this item     	Advanced New Sensor - Upgraded Pixart 3389 optical gaming sensor delivers exceptional tracking accuracy at any hand speed for pixel-precise targeting. And high-speed maneuvers across the entire 100 to 32,000 DPI range (via software). With 16,000FPS, 50G ACC and 400 ips tracking speed.   	5 DPI Options & Customized Function – 5 adjustable DPI levels (1000, 2000, 4000, 8000, 16000) . Meet your multiple needs, either for daily work or gaming.  DPI can be adjusted freely by 100 from 100 to 32000. Taking advantage of on-the-fly DPI switching to instantly match mouse speed to gameplay demands. 5 memory modes make it easy to set up and store one-trigger custom commands for your favorite games.   	7 Programmable Buttons & RGB LED – 7 (7 out of 9) programmable buttons enable superior productivity and efficiency to meet all your gaming needs. 5 memory profiles each with a dedicated light color for quick identification and 16-Million Color backlight 'breathing' RGB LED gives out ambient light and set you in a unique gaming atmosphere.   	Comfort & Precision At Your Hands – The M711-FPS RGB gaming mouse is an essential computer accessory for die-hard gamers with its aggressive design for hands! You will be amazed by the unmatched comfort, lethal accuracy and killer precision of our durable, desktop and laptop pro gaming mouse! You can enjoy a wonderful clicking experience without disturbing others. It is an optimal choice in the office, library, dormitory or wherever you like.   	The Choice Of Die-hard Gamers – Whether you are targeting, aiming, slashing or attacking, a professional gaming mouse is your basic weapon! The mouse will be your ideal partner. Compatible with Windows 2000/ME/XP/03/VISTA/7/8/10 system for programmable using and Mac OS for normal using.",3443,https://esquare.store/product/redragon-cobra-fps-mouse-m711-cobra-gaming-mouse-with-16-8-million-rgb-color-backlit-12000-dpi-adjustable-comfortable-grip-7-programmable-buttons/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/61DabaGdcnL._SL1500_.jpg,new,"in stock","4980.00  PKR","4980.00  PKR",Esquare,,no
3440,"Redragon COBRA CHROMA WHITE Mouse | M711 | Cobra Gaming Mouse | with 16.8 Million RGB Color | Backlit | 10,000 DPI Adjustable | Comfortable Grip | 7","Redragon COBRA CHROMA WHITE Mouse  Redragon COBRA CHROMA WHITE mouse is a gaming mouse that boasts high precision and accuracy, making it an excellent choice for gamers. The mouse features a high-performance optical sensor that can be adjusted up to 10,000 DPI, providing the user with the ability to customize their gaming experience to their preference.  Addtitional Things:  In addition to its precision, the COBRA CHROMA WHITE mouse also features seven programmable buttons that can be customized to perform various functions within games or other applications. The mouse's design is also ergonomic, providing comfort during long gaming sessions.The COBRA CHROMA WHITE mouse also comes equipped with RGB lighting, allowing users to customize the mouse's appearance to their liking. The mouse's durable construction and high-quality materials ensure it can withstand heavy use, making it an excellent investment for serious gamers.      About this item     	5 DPI Options & Customized Function – 5 adjustable DPI levels (500, 1000, 2000, 3000, 5000) meet your multiple needs, either for daily work or gaming. DPI can be adjusted freely by ±100 from 100 to 10000, taking advantage of on-the-fly DPI switching to instantly match mouse speed to gameplay demands. Besides, the Mouse Point Speed setting in the software also allows you to mildly change the movement speed of the mouse to achieve the right fit mode for yourself.   	7 Programmable Buttons & 16.8 million Lighting “Breathing” RGB – 7 (7 out of 9) programmable buttons enable superior productivity and efficiency to meet all your gaming needs. 5 memory profiles each with a dedicated light color for quick identification and 16-Million Color backlight 'breathing' RGB LED gives out ambient light and set you in a unique gaming atmosphere.   	A Professional Programming Software – Adopted the latest professional gaming chip AVAGO to capture fast and accurate movement for precise control; 5 adjustable DPI settings-500/1000/2000/3000/5000, quickly adjustable for different gaming scenarios; 5000 FPS, 100IPS Maximum Tracking Speed, 20G acceleration.   	Comfort & Precision At Your Hands – The M711 Cobra gaming mouse is an essential computer accessory for die-hard gamers with its aggressive design for hands! You will be amazed by the unmatched comfort, lethal accuracy and killer precision of our durable, desktop and laptop pro gaming mouse! You can enjoy a wonderful clicking experience without disturbing others. It is an optimal choice in the office, library, dormitory or wherever you like.   	The Choice Of Die-hard Gamers – Whether you are targeting, aiming, slashing or attacking, a professional gaming mouse is your basic weapon! The mouse will be your ideal partner. Compatible with Windows 2000/ME/XP/03/VISTA/7/8/10 system for programmable using and Mac OS for normal using.",3440,https://esquare.store/product/redragon-cobra-chroma-white-mouse-m711-cobra-gaming-mouse-with-16-8-million-rgb-color-backlit-10000-dpi-adjustable-comfortable-grip-7-programmable-buttons-white/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/M711_white.png,new,"in stock","4362.00  PKR","4362.00  PKR",Esquare,,no
3437,"Redragon COBRA CHROMA Mouse | M711 | Gaming Mouse | with 16.8 Million | RGB Color Backlit | 10,000 DPI | Adjustable | Comfortable Grip | 7","Redragon COBRA CHROMA Mouse  Redragon COBRA CHROMA Mouse is a gaming mouse that boasts of a sleek and ergonomic design with customizable RGB lighting. It has an advanced optical sensor that provides high-precision tracking, with a maximum DPI of 10,000. The mouse features six programmable buttons that can be customized to suit the user's preferences and gaming needs. Additionally, it has a durable braided cable and Teflon feet for smooth movement across surfaces. Overall, the Redragon COBRA CHROMA Mouse is a great choice for gamers looking for a reliable and stylish gaming mouse.      About this item     	5 DPI Options & Customized Function – 5 adjustable DPI levels (500, 1000, 2000, 3000, 5000) meet your multiple needs, either for daily work or gaming. DPI can be adjusted freely by ±100 from 100 to 10000, taking advantage of on-the-fly DPI switching to instantly match mouse speed to gameplay demands. Besides, the Mouse Point Speed setting in the software also allows you to mildly change the movement speed of the mouse to achieve the right fit mode for yourself.   	7 Programmable Buttons & 16.8-million Lighting “Breathing” RGB – 7 (7 out of 9) programmable buttons enable superior productivity and efficiency to meet all your gaming needs. 5 memory profiles each with a dedicated light color for quick identification and 16-Million Color backlight 'breathing' RGB LED gives out ambient light and set you in a unique gaming atmosphere.   	Professional Programming Software – Adopted the latest professional gaming chip AVAGO to capture fast and accurate movement for precise control; 5 adjustable DPI settings-500/1000/2000/3000/5000, quickly adjustable for different gaming scenarios; 5000 FPS, 100IPS Maximum Tracking Speed, 20G acceleration.   	Comfort & Precision At Your Hands – The M711 Cobra gaming mouse is an essential computer accessory for die-hard gamers with its aggressive design for hands! You will be amazed by the unmatched comfort, lethal accuracy and killer precision of our durable, desktop and laptop pro gaming mouse! You can enjoy a wonderful clicking experience without disturbing others. It is an optimal choice in the office, library, dormitory or wherever you like.   	The Choice Of Die-hard Gamers – Whether you are targeting, aiming, slashing or attacking, a professional gaming mouse is your basic weapon! The mouse will be your ideal partner. Compatible with Windows 2000/ME/XP/03/VISTA/7/8/10 system for programmable using and Mac OS for normal using.",3437,https://esquare.store/product/redragon-cobra-chroma-mouse-m711-gaming-mouse-with-16-8-million-rgb-color-backlit-10000-dpi-adjustable-comfortable-grip-7-programmable-buttons/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/61DabaGdcnL._SL1500_.jpg,new,"in stock","4196.00  PKR","4196.00  PKR",Esquare,,no
3429,"Redragon MEMEANLION CHROMA Mouse |M710 | Gaming Mouse | 1 Year Local Warranty","Redragon MEMEANLION CHROMA Mouse  Redragon MEMEANLION CHROMA Mouse built for gamers by gamers - 5000 DPI (user adjustable 500/1000/2000/3000/5000 DPI), *Up to 10000 DPI via software, 1000 Hz polling rate, 20G acceleration, Omron micro switches. We offer the best price in Pakistan for M710 set it up to your way with 7 customizable colors, Chroma lighting, and breathing effects, featuring user-adjustable DPI levels, 8 programmable buttons, 3 user profiles each with distinct light color for quick identification, and an 8-piece adjustable weight tuning set (2.4g x8).      Redragon MEMEANLION CHROMA Mouse          Built for comfort: ambidextrous ergonomic design, feels comfortable in either left hand or right hand, tuned buttons reduce click fatigue during marathon multiplayer sessions. Durable smooth TEFLON feet pads and contoured body for ultimate gaming control. Textured side grips deliver a confident and comfortable grip. Supports Windows 10, 8, 7, Vista, XP, or later operating system. High-end 6ft braided-fiber cable with gold-plated USB connector for greatest durability and signal accuracy.    The Redragon M710 Gaming Mouse isn't your average gaming mouse. The mouse is designed for Gamers who demand the very best performance. The mouse offers an ambidextrous ergonomic form factor for complete comfort. Ideal for FPS gaming, the Redragon M710 features a 5000 DPI optical gaming sensor with advanced tracking and high-speed motion detection for precise control. Offering on-the-fly DPI and profile switching so you always make the right moves in any game situation.      Features:     	6 foot braided fiber cable with magnet low pass filter to reduce Electromagnetic interference   	Gold plated USB connector   	7 color modes, Chroma lighting, and breathing effects   	Adjustable 125/250/500/1000Hz polling rate   	20g acceleration   	Durable smooth TEFLON feet pads   	8 optimized programmable buttons   	4 Gram tuning weight   	up to 5000 DPI User-adjustable   	Product dimensions 4.43x2.8x1 in, Product weight: 133.5 gram   	System Requirements PC with USB port Windows 10, Windows 8, Windows 7, Windows Vista, and Windows XP",3429,https://esquare.store/product/redragon-memeanlion-chroma-mouse-m710-gaming-mouse-1-year-local-warranty/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/Redragon-M710-MEMEANLION-CHROMA-Gaming-Mouse-7-RGB-backlight-Tuning-Weights-USB-Wired-Gamer-Mice-up-1.jpg,new,"in stock","3431.00  PKR","3431.00  PKR",Esquare,,no
3423,"Redragon TIGER-2 Mouse | M709-1 | Gaming Mouse | for PC, Laptop | 1Year Local Warranty","Redragon TIGER-2 Mouse  Redragon M709-1 Tiger 2 mouse 4 DPI Levels & Free to DIY Geared with 4 on-the-fly adjustable DPI levels (800/1600/2400/3200) choose and change your DPI at ease between your fingertips. We offered the best price in Pakistan for M709-1 with 5 programmable buttons that are all editable with customizable tactical keybinds in whatever game or work you are engaging. 2 side macro buttons are always there to help and offer you better gaming and working experience. Dedicated needs of other DPI options between 800-3200 are also available to be processed by software.      Redragon TIGER-2 Mouse        Comfort Grip with Details  The skin-friendly frosted coating is the main comfort grip of the mouse surface, which offers you the most enjoyable fingerprint-free tactility. The left side equipped with another kind of rougher texture will strengthen the friction and made the mouse easier to be controlled  Redragon Themed Backlit  Turn the red backlit on and make some kills in your gaming battlefield. Red with black will never let you down when decorating your gaming space, it would be better with other Redragon with the same theme.  Fatigue Killer with Ergonomic Design  A solid frame with a streamlined and general claw-grip design offers each gamer a satisfying and comfortable gaming experience with less fatigue even though after hours of use.    Redragon TIGER-2 Mouse  Specifications:     	Customize DPI Switch Mode 1: 800/1600/2400/3200 (on-the-fly DPI button)   	Customize DPI Switch Mode 2: ±400 from 800-3200 via software   	Buttons: 6 (5 customizable buttons include 2 side buttons)   	Polling Rate: 1000   	Tracking System: Optical   	Interface: USB 2.0 full speed 3.0    Package List:     	1 x Mouse   	1 x User Manual",3423,https://esquare.store/product/redragon-tiger-2-mouse-m709-1-gaming-mouse-for-pc-laptop-1year-local-warranty/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/M709-3-600x600_2048x2048.png,new,"in stock","2966.00  PKR","2966.00  PKR",Esquare,,no
3413,"Redragon PEGASUS Mouse | M705 | 7200 DPI | Ergonomic Design | 6 Programmable Buttons | Gaming Mouse | 1 Year Warranty | Shop Now","Redragon PEGASUS Mouse  Redragon Pegasus mouse is a gaming mouse that features a high-precision sensor, customizable buttons, and a comfortable ergonomic design. It has six programmable buttons that can be assigned to specific actions in games, and its adjustable DPI settings allow for precise cursor movements during gameplay. The Pegasus also has RGB lighting that can be customized to match your gaming setup. With its comfortable grip and advanced features, the mouse is a great choice for gamers who want an affordable and high-quality mouse.      About this item     	5 DPI Options & Customized Function – 5 adjustable DPI levels (500, 1000, 2000, 3000, 5000) meet your multiple needs, either for daily work or gaming. DPI can be adjusted freely by ±100 from 100 to 10000, taking advantage of on-the-fly DPI switching to instantly match mouse speed to gameplay demands. Besides, the Mouse Point Speed setting in the software also allows you to mildly change the movement speed of the mouse to achieve the right fit mode for yourself.   	7 Programmable Buttons & 16.8-million Lighting “Breathing” RGB – 7 (7 out of 9) programmable buttons enable superior productivity and efficiency to meet all your gaming needs. 5 memory profiles each with a dedicated light color for quick identification and 16-Million Color backlight 'breathing' RGB LED gives out ambient light and set you in a unique gaming atmosphere.   	Professional Programming Software – Adopted the latest professional gaming chip AVAGO to capture fast and accurate movement for precise control; 5 adjustable DPI settings-500/1000/2000/3000/5000, quickly adjustable for different gaming scenarios; 5000 FPS, 100IPS Maximum Tracking Speed, 20G acceleration.   	Comfort & Precision At Your Hands – The M711 Cobra gaming mouse is an essential computer accessory for die-hard gamers with its aggressive design for hands! You will be amazed by the unmatched comfort, lethal accuracy and killer precision of our durable, desktop and laptop pro gaming mouse! You can enjoy a wonderful clicking experience without disturbing others. It is an optimal choice in the office, library, dormitory or wherever you like.   	The Choice Of Die-hard Gamers – Whether you are targeting, aiming, slashing or attacking, a professional gaming mouse is your basic weapon! The mouse will be your ideal partner. Compatible with Windows 2000/ME/XP/03/VISTA/7/8/10 system for programmable using and Mac OS for normal using.",3413,https://esquare.store/product/redragon-pegasus-mouse-m705-7200-dpi-ergonomic-design-6-programmable-buttons-gaming-mouse-1-year-warranty-shop-now/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/sdsds.jpg,new,"in stock","4255.00  PKR","4255.00  PKR",Esquare,,no
3412,"Redragon Gerberus Mouse  | M703 | Wired Gaming Mouse | 1Year Local Warranty","Redragon Gerberus M703                            Redragon Gerberus Mouse is a gaming mouse designed for comfortable and precise control. It features a 7200 DPI optical sensor, 6 programmable buttons, and customizable RGB lighting. The mouse has a durable construction and a comfortable grip with textured side grips. It also comes with software that allows users to customize settings such as DPI, polling rate, and button assignments. Overall, the mouse is a solid choice for gamers looking for an affordable and reliable gaming mouse.              Features of Redragon Gerberus Mouse:     	5 DPI levels: 800-1200-1600-2400-7200   	Acceleration: 10G   	Durable Smooth TEFLON feet pads   	Driver: Macro/Button/Lights adjustable   	6 Programmable buttons   	3 user profiles    Specification     	180CM cable length   	5 backlight colors   	Rubberized coating   	With built-in Weights   	Connector: USB   	Mouse Size: 128.5X74X41mm   	Mouse Weight: 131g   	Material: ABS                        &nbsp;",3412,https://esquare.store/product/redragon-gerberus-mouse-m703-wired-gaming-mouse-1year-local-warranty/,Mouse,237,https://esquare.store/wp-content/uploads/2023/03/m703-redragon-1.jpg,new,"in stock","2433.00  PKR","2433.00  PKR",Esquare,,no
